Longitude,Latitude,Tiff_Width,Tiff_Height
-143.75,-20.37,25000.0,1520.0
-143.13,-20.48,27480.0,1960.0
-143.75,-20.5,25000.0,2040.0
-143.73,-20.54,25080.0,2200.0
-142.93,-20.54,28280.0,2200.0
-143.59,-20.64,25640.0,2600.0
-142.86,-20.65,28560.0,2640.0
-143.14,-20.88,27440.0,3560.0
-140.65,-21.62,37400.0,6520.0
-140.64,-21.62,37440.0,6520.0
-140.62,-21.62,37520.0,6520.0
-140.66,-21.63,37360.0,6560.0
-140.65,-21.63,37400.0,6560.0
-140.64,-21.63,37440.0,6560.0
-140.62,-21.63,37520.0,6560.0
-140.66,-21.64,37360.0,6600.0
-140.65,-21.64,37400.0,6600.0
-140.61,-21.64,37560.0,6600.0
-140.66,-21.65,37360.0,6640.0
-140.67,-21.66,37320.0,6680.0
-140.66,-21.66,37360.0,6680.0
-140.6,-21.66,37600.0,6680.0
-140.68,-21.67,37280.0,6720.0
-140.67,-21.67,37320.0,6720.0
-140.69,-21.68,37240.0,6760.0
-140.68,-21.68,37280.0,6760.0
-140.59,-21.68,37640.0,6760.0
-140.68,-21.69,37280.0,6800.0
-140.58,-21.69,37680.0,6800.0
-140.66,-21.7,37360.0,6840.0
-140.65,-21.7,37400.0,6840.0
-140.64,-21.7,37440.0,6840.0
-140.59,-21.7,37640.0,6840.0
-140.65,-21.71,37400.0,6880.0
-140.64,-21.71,37440.0,6880.0
-140.63,-21.71,37480.0,6880.0
-140.61,-21.71,37560.0,6880.0
-140.6,-21.71,37600.0,6880.0
-140.57,-21.71,37720.0,6880.0
-140.63,-21.72,37480.0,6920.0
-140.61,-21.72,37560.0,6920.0
-140.59,-21.72,37640.0,6920.0
-144.35,-27.37,22600.0,29520.0
-144.35,-27.38,22600.0,29560.0
-144.27,-27.38,22920.0,29560.0
-144.35,-27.39,22600.0,29600.0
-144.26,-27.39,22960.0,29600.0
-144.25,-27.39,23000.0,29600.0
-144.24,-27.39,23040.0,29600.0
-144.36,-27.4,22560.0,29640.0
-144.35,-27.4,22600.0,29640.0
-144.27,-27.4,22920.0,29640.0
-144.26,-27.4,22960.0,29640.0
-144.25,-27.4,23000.0,29640.0
-144.24,-27.4,23040.0,29640.0
