Longitude,Latitude,Tiff_Width,Tiff_Height
-70.13,-20.01,39480.0,80.0
-70.13,-20.02,39480.0,120.0
-70.14,-20.03,39440.0,160.0
-70.13,-20.03,39480.0,160.0
-70.13,-20.04,39480.0,200.0
-70.14,-20.05,39440.0,240.0
-70.13,-20.05,39480.0,240.0
-70.14,-20.06,39440.0,280.0
-70.14,-20.07,39440.0,320.0
-70.13,-20.07,39480.0,320.0
-70.13,-20.09,39480.0,400.0
-70.13,-20.1,39480.0,440.0
-70.13,-20.11,39480.0,480.0
-70.14,-20.12,39440.0,520.0
-70.14,-20.13,39440.0,560.0
-70.15,-20.14,39400.0,600.0
-70.14,-20.14,39440.0,600.0
-70.16,-20.15,39360.0,640.0
-70.15,-20.15,39400.0,640.0
-70.16,-20.16,39360.0,680.0
-70.15,-20.16,39400.0,680.0
-70.14,-20.17,39440.0,720.0
-70.14,-20.18,39440.0,760.0
-70.14,-20.19,39440.0,800.0
-70.13,-20.19,39480.0,800.0
-70.17,-20.2,39320.0,840.0
-70.16,-20.2,39360.0,840.0
-70.15,-20.2,39400.0,840.0
-70.17,-20.21,39320.0,880.0
-70.16,-20.21,39360.0,880.0
-70.16,-20.22,39360.0,920.0
-70.15,-20.22,39400.0,920.0
-70.16,-20.23,39360.0,960.0
-70.15,-20.23,39400.0,960.0
-70.14,-20.24,39440.0,1000.0
-70.14,-20.25,39440.0,1040.0
-70.14,-20.26,39440.0,1080.0
-70.13,-20.26,39480.0,1080.0
-70.14,-20.27,39440.0,1120.0
-70.13,-20.27,39480.0,1120.0
-70.14,-20.28,39440.0,1160.0
-70.13,-20.28,39480.0,1160.0
-70.14,-20.29,39440.0,1200.0
-70.13,-20.29,39480.0,1200.0
-70.14,-20.3,39440.0,1240.0
-70.14,-20.31,39440.0,1280.0
-70.15,-20.32,39400.0,1320.0
-70.14,-20.32,39440.0,1320.0
-70.16,-20.33,39360.0,1360.0
-70.15,-20.33,39400.0,1360.0
-70.17,-20.34,39320.0,1400.0
-70.16,-20.34,39360.0,1400.0
-70.19,-20.35,39240.0,1440.0
-70.18,-20.35,39280.0,1440.0
-70.17,-20.35,39320.0,1440.0
-70.19,-20.36,39240.0,1480.0
-70.19,-20.37,39240.0,1520.0
-70.18,-20.37,39280.0,1520.0
-70.18,-20.39,39280.0,1600.0
-70.17,-20.39,39320.0,1600.0
-70.17,-20.4,39320.0,1640.0
-70.16,-20.4,39360.0,1640.0
-70.17,-20.41,39320.0,1680.0
-70.16,-20.41,39360.0,1680.0
-70.17,-20.42,39320.0,1720.0
-70.05,-20.42,39800.0,1720.0
-70.16,-20.43,39360.0,1760.0
-70.17,-20.44,39320.0,1800.0
-70.16,-20.44,39360.0,1800.0
-70.17,-20.45,39320.0,1840.0
-70.16,-20.45,39360.0,1840.0
-70.17,-20.46,39320.0,1880.0
-70.16,-20.46,39360.0,1880.0
-70.17,-20.47,39320.0,1920.0
-70.17,-20.48,39320.0,1960.0
-70.17,-20.49,39320.0,2000.0
-70.18,-20.5,39280.0,2040.0
-70.17,-20.5,39320.0,2040.0
-70.19,-20.51,39240.0,2080.0
-70.18,-20.51,39280.0,2080.0
-70.2,-20.52,39200.0,2120.0
-70.19,-20.52,39240.0,2120.0
-70.18,-20.52,39280.0,2120.0
-70.21,-20.53,39160.0,2160.0
-70.2,-20.53,39200.0,2160.0
-70.2,-20.54,39200.0,2200.0
-70.2,-20.55,39200.0,2240.0
-70.2,-20.56,39200.0,2280.0
-70.2,-20.57,39200.0,2320.0
-70.2,-20.58,39200.0,2360.0
-70.2,-20.59,39200.0,2400.0
-70.2,-20.6,39200.0,2440.0
-70.03,-20.6,39880.0,2440.0
-70.2,-20.61,39200.0,2480.0
-70.2,-20.62,39200.0,2520.0
-70.2,-20.63,39200.0,2560.0
-70.2,-20.64,39200.0,2600.0
-70.19,-20.64,39240.0,2600.0
-70.19,-20.65,39240.0,2640.0
-70.19,-20.66,39240.0,2680.0
-70.2,-20.67,39200.0,2720.0
-70.19,-20.67,39240.0,2720.0
-70.17,-20.67,39320.0,2720.0
-70.2,-20.68,39200.0,2760.0
-70.19,-20.68,39240.0,2760.0
-70.18,-20.68,39280.0,2760.0
-70.2,-20.69,39200.0,2800.0
-70.19,-20.69,39240.0,2800.0
-70.2,-20.7,39200.0,2840.0
-70.2,-20.71,39200.0,2880.0
-70.2,-20.72,39200.0,2920.0
-70.2,-20.73,39200.0,2960.0
-70.19,-20.73,39240.0,2960.0
