Longitude,Latitude,Tiff_Width,Tiff_Height
132.24,-30.0,8960.0,40.0
133.23,-30.0,12920.0,40.0
133.28,-30.0,13120.0,40.0
133.29,-30.0,13160.0,40.0
133.34,-30.0,13360.0,40.0
133.35,-30.0,13400.0,40.0
133.36,-30.0,13440.0,40.0
133.37,-30.0,13480.0,40.0
133.4,-30.0,13600.0,40.0
134.0,-30.0,16000.0,40.0
134.29,-30.0,17160.0,40.0
134.3,-30.0,17200.0,40.0
135.84,-30.0,23360.0,40.0
136.02,-30.0,24080.0,40.0
136.33,-30.0,25320.0,40.0
136.36,-30.0,25440.0,40.0
136.38,-30.0,25520.0,40.0
136.39,-30.0,25560.0,40.0
136.4,-30.0,25600.0,40.0
136.41,-30.0,25640.0,40.0
136.42,-30.0,25680.0,40.0
136.48,-30.0,25920.0,40.0
136.49,-30.0,25960.0,40.0
136.55,-30.0,26200.0,40.0
136.56,-30.0,26240.0,40.0
136.57,-30.0,26280.0,40.0
136.61,-30.0,26440.0,40.0
136.62,-30.0,26480.0,40.0
136.63,-30.0,26520.0,40.0
136.68,-30.0,26720.0,40.0
136.71,-30.0,26840.0,40.0
136.72,-30.0,26880.0,40.0
136.73,-30.0,26920.0,40.0
136.92,-30.0,27680.0,40.0
137.0,-30.0,28000.0,40.0
137.05,-30.0,28200.0,40.0
137.06,-30.0,28240.0,40.0
137.08,-30.0,28320.0,40.0
137.1,-30.0,28400.0,40.0
137.11,-30.0,28440.0,40.0
137.12,-30.0,28480.0,40.0
137.13,-30.0,28520.0,40.0
137.14,-30.0,28560.0,40.0
137.15,-30.0,28600.0,40.0
137.17,-30.0,28680.0,40.0
137.18,-30.0,28720.0,40.0
137.19,-30.0,28760.0,40.0
137.2,-30.0,28800.0,40.0
137.31,-30.0,29240.0,40.0
137.34,-30.0,29360.0,40.0
137.9,-30.0,31600.0,40.0
138.24,-30.0,32960.0,40.0
138.6,-30.0,34400.0,40.0
138.72,-30.0,34880.0,40.0
131.25,-30.01,5000.0,80.0
132.21,-30.01,8840.0,80.0
133.37,-30.01,13480.0,80.0
133.43,-30.01,13720.0,80.0
134.29,-30.01,17160.0,80.0
134.3,-30.01,17200.0,80.0
134.31,-30.01,17240.0,80.0
134.4,-30.01,17600.0,80.0
134.77,-30.01,19080.0,80.0
134.78,-30.01,19120.0,80.0
135.13,-30.01,20520.0,80.0
135.14,-30.01,20560.0,80.0
135.4,-30.01,21600.0,80.0
135.86,-30.01,23440.0,80.0
136.01,-30.01,24040.0,80.0
136.02,-30.01,24080.0,80.0
136.24,-30.01,24960.0,80.0
136.25,-30.01,25000.0,80.0
136.26,-30.01,25040.0,80.0
136.27,-30.01,25080.0,80.0
136.28,-30.01,25120.0,80.0
136.35,-30.01,25400.0,80.0
136.37,-30.01,25480.0,80.0
136.49,-30.01,25960.0,80.0
136.5,-30.01,26000.0,80.0
136.55,-30.01,26200.0,80.0
136.56,-30.01,26240.0,80.0
136.57,-30.01,26280.0,80.0
136.62,-30.01,26480.0,80.0
136.63,-30.01,26520.0,80.0
136.94,-30.01,27760.0,80.0
136.96,-30.01,27840.0,80.0
137.03,-30.01,28120.0,80.0
137.04,-30.01,28160.0,80.0
137.05,-30.01,28200.0,80.0
137.08,-30.01,28320.0,80.0
137.1,-30.01,28400.0,80.0
137.11,-30.01,28440.0,80.0
137.13,-30.01,28520.0,80.0
137.14,-30.01,28560.0,80.0
137.16,-30.01,28640.0,80.0
137.28,-30.01,29120.0,80.0
137.29,-30.01,29160.0,80.0
137.3,-30.01,29200.0,80.0
137.31,-30.01,29240.0,80.0
137.32,-30.01,29280.0,80.0
137.33,-30.01,29320.0,80.0
137.46,-30.01,29840.0,80.0
138.21,-30.01,32840.0,80.0
138.32,-30.01,33280.0,80.0
139.51,-30.01,38040.0,80.0
132.2,-30.02,8800.0,120.0
132.23,-30.02,8920.0,120.0
133.43,-30.02,13720.0,120.0
133.47,-30.02,13880.0,120.0
134.75,-30.02,19000.0,120.0
135.02,-30.02,20080.0,120.0
135.14,-30.02,20560.0,120.0
135.16,-30.02,20640.0,120.0
135.17,-30.02,20680.0,120.0
135.4,-30.02,21600.0,120.0
135.82,-30.02,23280.0,120.0
135.83,-30.02,23320.0,120.0
136.02,-30.02,24080.0,120.0
136.03,-30.02,24120.0,120.0
136.24,-30.02,24960.0,120.0
136.25,-30.02,25000.0,120.0
136.26,-30.02,25040.0,120.0
136.27,-30.02,25080.0,120.0
136.28,-30.02,25120.0,120.0
136.33,-30.02,25320.0,120.0
136.4,-30.02,25600.0,120.0
136.42,-30.02,25680.0,120.0
136.44,-30.02,25760.0,120.0
136.55,-30.02,26200.0,120.0
136.56,-30.02,26240.0,120.0
136.58,-30.02,26320.0,120.0
136.6,-30.02,26400.0,120.0
136.62,-30.02,26480.0,120.0
136.63,-30.02,26520.0,120.0
136.64,-30.02,26560.0,120.0
136.65,-30.02,26600.0,120.0
136.66,-30.02,26640.0,120.0
136.76,-30.02,27040.0,120.0
136.9,-30.02,27600.0,120.0
136.96,-30.02,27840.0,120.0
136.97,-30.02,27880.0,120.0
137.04,-30.02,28160.0,120.0
137.05,-30.02,28200.0,120.0
137.06,-30.02,28240.0,120.0
137.07,-30.02,28280.0,120.0
137.08,-30.02,28320.0,120.0
137.09,-30.02,28360.0,120.0
137.1,-30.02,28400.0,120.0
137.11,-30.02,28440.0,120.0
137.12,-30.02,28480.0,120.0
137.14,-30.02,28560.0,120.0
137.15,-30.02,28600.0,120.0
137.17,-30.02,28680.0,120.0
137.18,-30.02,28720.0,120.0
137.22,-30.02,28880.0,120.0
137.24,-30.02,28960.0,120.0
137.26,-30.02,29040.0,120.0
137.29,-30.02,29160.0,120.0
137.3,-30.02,29200.0,120.0
137.36,-30.02,29440.0,120.0
138.04,-30.02,32160.0,120.0
138.27,-30.02,33080.0,120.0
138.43,-30.02,33720.0,120.0
139.27,-30.02,37080.0,120.0
139.32,-30.02,37280.0,120.0
139.33,-30.02,37320.0,120.0
139.51,-30.02,38040.0,120.0
132.22,-30.03,8880.0,160.0
132.23,-30.03,8920.0,160.0
132.98,-30.03,11920.0,160.0
133.22,-30.03,12880.0,160.0
133.41,-30.03,13640.0,160.0
133.43,-30.03,13720.0,160.0
133.55,-30.03,14200.0,160.0
134.93,-30.03,19720.0,160.0
135.02,-30.03,20080.0,160.0
135.03,-30.03,20120.0,160.0
135.45,-30.03,21800.0,160.0
135.82,-30.03,23280.0,160.0
135.83,-30.03,23320.0,160.0
136.04,-30.03,24160.0,160.0
136.05,-30.03,24200.0,160.0
136.24,-30.03,24960.0,160.0
136.25,-30.03,25000.0,160.0
136.26,-30.03,25040.0,160.0
136.27,-30.03,25080.0,160.0
136.28,-30.03,25120.0,160.0
136.33,-30.03,25320.0,160.0
136.34,-30.03,25360.0,160.0
136.39,-30.03,25560.0,160.0
136.4,-30.03,25600.0,160.0
136.43,-30.03,25720.0,160.0
136.44,-30.03,25760.0,160.0
136.45,-30.03,25800.0,160.0
136.56,-30.03,26240.0,160.0
136.57,-30.03,26280.0,160.0
136.58,-30.03,26320.0,160.0
136.62,-30.03,26480.0,160.0
136.63,-30.03,26520.0,160.0
136.68,-30.03,26720.0,160.0
136.76,-30.03,27040.0,160.0
136.92,-30.03,27680.0,160.0
136.97,-30.03,27880.0,160.0
137.04,-30.03,28160.0,160.0
137.05,-30.03,28200.0,160.0
137.06,-30.03,28240.0,160.0
137.07,-30.03,28280.0,160.0
137.09,-30.03,28360.0,160.0
137.1,-30.03,28400.0,160.0
137.11,-30.03,28440.0,160.0
137.14,-30.03,28560.0,160.0
137.15,-30.03,28600.0,160.0
137.22,-30.03,28880.0,160.0
137.24,-30.03,28960.0,160.0
137.3,-30.03,29200.0,160.0
137.31,-30.03,29240.0,160.0
137.51,-30.03,30040.0,160.0
138.28,-30.03,33120.0,160.0
138.5,-30.03,34000.0,160.0
139.27,-30.03,37080.0,160.0
139.33,-30.03,37320.0,160.0
139.36,-30.03,37440.0,160.0
139.47,-30.03,37880.0,160.0
132.75,-30.04,11000.0,200.0
132.76,-30.04,11040.0,200.0
133.16,-30.04,12640.0,200.0
133.17,-30.04,12680.0,200.0
133.21,-30.04,12840.0,200.0
133.22,-30.04,12880.0,200.0
133.41,-30.04,13640.0,200.0
133.42,-30.04,13680.0,200.0
133.55,-30.04,14200.0,200.0
133.58,-30.04,14320.0,200.0
133.61,-30.04,14440.0,200.0
133.8,-30.04,15200.0,200.0
135.03,-30.04,20120.0,200.0
135.04,-30.04,20160.0,200.0
135.41,-30.04,21640.0,200.0
135.78,-30.04,23120.0,200.0
135.84,-30.04,23360.0,200.0
135.85,-30.04,23400.0,200.0
135.87,-30.04,23480.0,200.0
135.88,-30.04,23520.0,200.0
136.23,-30.04,24920.0,200.0
136.24,-30.04,24960.0,200.0
136.25,-30.04,25000.0,200.0
136.26,-30.04,25040.0,200.0
136.27,-30.04,25080.0,200.0
136.28,-30.04,25120.0,200.0
136.31,-30.04,25240.0,200.0
136.46,-30.04,25840.0,200.0
136.56,-30.04,26240.0,200.0
136.57,-30.04,26280.0,200.0
136.58,-30.04,26320.0,200.0
136.61,-30.04,26440.0,200.0
136.66,-30.04,26640.0,200.0
136.67,-30.04,26680.0,200.0
136.68,-30.04,26720.0,200.0
136.89,-30.04,27560.0,200.0
137.05,-30.04,28200.0,200.0
137.06,-30.04,28240.0,200.0
137.07,-30.04,28280.0,200.0
137.09,-30.04,28360.0,200.0
137.1,-30.04,28400.0,200.0
137.11,-30.04,28440.0,200.0
