Longitude,Latitude,Tiff_Width,Tiff_Height
25.52,0.0,22080.0,40.0
25.53,0.0,22120.0,40.0
25.54,0.0,22160.0,40.0
26.04,0.0,24160.0,40.0
26.07,0.0,24280.0,40.0
26.09,0.0,24360.0,40.0
26.1,0.0,24400.0,40.0
26.11,0.0,24440.0,40.0
26.13,0.0,24520.0,40.0
27.86,0.0,31440.0,40.0
27.87,0.0,31480.0,40.0
28.6,0.0,34400.0,40.0
29.61,0.0,38440.0,40.0
21.99,-0.01,7960.0,80.0
25.54,-0.01,22160.0,80.0
26.1,-0.01,24400.0,80.0
26.13,-0.01,24520.0,80.0
27.84,-0.01,31360.0,80.0
27.85,-0.01,31400.0,80.0
27.86,-0.01,31440.0,80.0
27.87,-0.01,31480.0,80.0
28.11,-0.01,32440.0,80.0
28.560000000000002,-0.01,34240.0,80.0
28.57,-0.01,34280.0,80.0
28.58,-0.01,34320.0,80.0
28.59,-0.01,34360.0,80.0
28.61,-0.01,34440.0,80.0
29.62,-0.01,38480.0,80.0
22.92,-0.02,11680.0,120.0
24.009999999999998,-0.02,16040.0,120.0
24.02,-0.02,16080.0,120.0
25.52,-0.02,22080.0,120.0
25.54,-0.02,22160.0,120.0
25.55,-0.02,22200.0,120.0
26.12,-0.02,24480.0,120.0
27.79,-0.02,31160.0,120.0
27.8,-0.02,31200.0,120.0
28.11,-0.02,32440.0,120.0
28.55,-0.02,34200.0,120.0
28.560000000000002,-0.02,34240.0,120.0
28.62,-0.02,34480.0,120.0
28.630000000000003,-0.02,34520.0,120.0
28.64,-0.02,34560.0,120.0
28.65,-0.02,34600.0,120.0
22.7,-0.03,10800.0,160.0
24.0,-0.03,16000.0,160.0
25.53,-0.03,22120.0,160.0
25.54,-0.03,22160.0,160.0
27.759999999999998,-0.03,31040.0,160.0
28.12,-0.03,32480.0,160.0
28.62,-0.03,34480.0,160.0
28.64,-0.03,34560.0,160.0
28.65,-0.03,34600.0,160.0
28.66,-0.03,34640.0,160.0
24.0,-0.04,16000.0,200.0
24.009999999999998,-0.04,16040.0,200.0
24.04,-0.04,16160.0,200.0
24.05,-0.04,16200.0,200.0
26.13,-0.04,24520.0,200.0
26.14,-0.04,24560.0,200.0
28.12,-0.04,32480.0,200.0
28.490000000000002,-0.04,33960.0,200.0
28.5,-0.04,34000.0,200.0
28.509999999999998,-0.04,34040.0,200.0
28.52,-0.04,34080.0,200.0
28.53,-0.04,34120.0,200.0
28.66,-0.04,34640.0,200.0
28.740000000000002,-0.04,34960.0,200.0
29.61,-0.04,38440.0,200.0
24.02,-0.05,16080.0,240.0
24.04,-0.05,16160.0,240.0
24.05,-0.05,16200.0,240.0
24.060000000000002,-0.05,16240.0,240.0
26.15,-0.05,24600.0,240.0
26.16,-0.05,24640.0,240.0
26.18,-0.05,24720.0,240.0
28.46,-0.05,33840.0,240.0
28.47,-0.05,33880.0,240.0
28.48,-0.05,33920.0,240.0
28.5,-0.05,34000.0,240.0
28.509999999999998,-0.05,34040.0,240.0
28.68,-0.05,34720.0,240.0
28.689999999999998,-0.05,34760.0,240.0
28.72,-0.05,34880.0,240.0
28.740000000000002,-0.05,34960.0,240.0
28.75,-0.05,35000.0,240.0
29.6,-0.05,38400.0,240.0
29.630000000000003,-0.05,38520.0,240.0
24.009999999999998,-0.06,16040.0,280.0
24.060000000000002,-0.06,16240.0,280.0
25.55,-0.06,22200.0,280.0
25.560000000000002,-0.06,22240.0,280.0
26.15,-0.06,24600.0,280.0
26.19,-0.06,24760.0,280.0
26.22,-0.06,24880.0,280.0
26.9,-0.06,27600.0,280.0
27.7,-0.06,30800.0,280.0
28.12,-0.06,32480.0,280.0
28.45,-0.06,33800.0,280.0
28.759999999999998,-0.06,35040.0,280.0
29.61,-0.06,38440.0,280.0
29.62,-0.06,38480.0,280.0
29.97,-0.06,39880.0,280.0
24.05,-0.07,16200.0,320.0
24.060000000000002,-0.07,16240.0,320.0
25.560000000000002,-0.07,22240.0,320.0
25.57,-0.07,22280.0,320.0
26.18,-0.07,24720.0,320.0
26.22,-0.07,24880.0,320.0
27.67,-0.07,30680.0,320.0
28.45,-0.07,33800.0,320.0
28.46,-0.07,33840.0,320.0
29.700000000000003,-0.07,38800.0,320.0
29.73,-0.07,38920.0,320.0
29.75,-0.07,39000.0,320.0
29.98,-0.07,39920.0,320.0
29.990000000000002,-0.07,39960.0,320.0
24.04,-0.08,16160.0,360.0
25.55,-0.08,22200.0,360.0
25.57,-0.08,22280.0,360.0
26.21,-0.08,24840.0,360.0
26.23,-0.08,24920.0,360.0
27.68,-0.08,30720.0,360.0
28.39,-0.08,33560.0,360.0
28.42,-0.08,33680.0,360.0
28.43,-0.08,33720.0,360.0
28.439999999999998,-0.08,33760.0,360.0
28.45,-0.08,33800.0,360.0
28.46,-0.08,33840.0,360.0
28.759999999999998,-0.08,35040.0,360.0
29.59,-0.08,38360.0,360.0
29.6,-0.08,38400.0,360.0
29.64,-0.08,38560.0,360.0
29.689999999999998,-0.08,38760.0,360.0
29.72,-0.08,38880.0,360.0
29.73,-0.08,38920.0,360.0
29.740000000000002,-0.08,38960.0,360.0
29.759999999999998,-0.08,39040.0,360.0
29.990000000000002,-0.08,39960.0,360.0
24.02,-0.09,16080.0,400.0
25.54,-0.09,22160.0,400.0
26.22,-0.09,24880.0,400.0
26.240000000000002,-0.09,24960.0,400.0
28.12,-0.09,32480.0,400.0
28.34,-0.09,33360.0,400.0
28.36,-0.09,33440.0,400.0
28.37,-0.09,33480.0,400.0
28.380000000000003,-0.09,33520.0,400.0
28.39,-0.09,33560.0,400.0
28.4,-0.09,33600.0,400.0
28.43,-0.09,33720.0,400.0
28.46,-0.09,33840.0,400.0
28.47,-0.09,33880.0,400.0
28.77,-0.09,35080.0,400.0
28.79,-0.09,35160.0,400.0
29.59,-0.09,38360.0,400.0
29.689999999999998,-0.09,38760.0,400.0
29.759999999999998,-0.09,39040.0,400.0
29.98,-0.09,39920.0,400.0
29.990000000000002,-0.09,39960.0,400.0
22.07,-0.1,8280.0,440.0
24.02,-0.1,16080.0,440.0
25.560000000000002,-0.1,22240.0,440.0
25.57,-0.1,22280.0,440.0
26.23,-0.1,24920.0,440.0
28.12,-0.1,32480.0,440.0
28.32,-0.1,33280.0,440.0
28.33,-0.1,33320.0,440.0
28.35,-0.1,33400.0,440.0
28.46,-0.1,33840.0,440.0
28.47,-0.1,33880.0,440.0
28.78,-0.1,35120.0,440.0
29.57,-0.1,38280.0,440.0
29.59,-0.1,38360.0,440.0
29.64,-0.1,38560.0,440.0
29.68,-0.1,38720.0,440.0
29.759999999999998,-0.1,39040.0,440.0
29.77,-0.1,39080.0,440.0
24.03,-0.11,16120.0,480.0
25.55,-0.11,22200.0,480.0
25.560000000000002,-0.11,22240.0,480.0
26.23,-0.11,24920.0,480.0
26.25,-0.11,25000.0,480.0
26.259999999999998,-0.11,25040.0,480.0
26.27,-0.11,25080.0,480.0
27.68,-0.11,30720.0,480.0
28.130000000000003,-0.11,32520.0,480.0
28.29,-0.11,33160.0,480.0
28.3,-0.11,33200.0,480.0
28.310000000000002,-0.11,33240.0,480.0
28.47,-0.11,33880.0,480.0
29.560000000000002,-0.11,38240.0,480.0
29.66,-0.11,38640.0,480.0
29.67,-0.11,38680.0,480.0
29.68,-0.11,38720.0,480.0
29.77,-0.11,39080.0,480.0
29.8,-0.11,39200.0,480.0
