Longitude,Latitude,Tiff_Width,Tiff_Height
-45.26,60.0,18960.0,40.0
-45.25,60.0,19000.0,40.0
-45.24,60.0,19040.0,40.0
-45.23,60.0,19080.0,40.0
-45.21,60.0,19160.0,40.0
-45.2,60.0,19200.0,40.0
-45.19,60.0,19240.0,40.0
-45.18,60.0,19280.0,40.0
-45.17,60.0,19320.0,40.0
-45.16,60.0,19360.0,40.0
-45.15,60.0,19400.0,40.0
-45.12,60.0,19520.0,40.0
-45.11,60.0,19560.0,40.0
-45.1,60.0,19600.0,40.0
-45.09,60.0,19640.0,40.0
-45.08,60.0,19680.0,40.0
-45.07,60.0,19720.0,40.0
-45.06,60.0,19760.0,40.0
-44.99,60.0,20040.0,40.0
-44.88,60.0,20480.0,40.0
-44.87,60.0,20520.0,40.0
-44.86,60.0,20560.0,40.0
-44.85,60.0,20600.0,40.0
-44.84,60.0,20640.0,40.0
-44.83,60.0,20680.0,40.0
-44.82,60.0,20720.0,40.0
-44.81,60.0,20760.0,40.0
-44.8,60.0,20800.0,40.0
-44.79,60.0,20840.0,40.0
-44.78,60.0,20880.0,40.0
-44.68,60.0,21280.0,40.0
-44.67,60.0,21320.0,40.0
-44.66,60.0,21360.0,40.0
-44.57,60.0,21720.0,40.0
-44.51,60.0,21960.0,40.0
-44.5,60.0,22000.0,40.0
-44.44,60.0,22240.0,40.0
-44.43,60.0,22280.0,40.0
-44.41,60.0,22360.0,40.0
-44.4,60.0,22400.0,40.0
-44.39,60.0,22440.0,40.0
-44.37,60.0,22520.0,40.0
-44.36,60.0,22560.0,40.0
-44.35,60.0,22600.0,40.0
-44.34,60.0,22640.0,40.0
-44.32,60.0,22720.0,40.0
-44.31,60.0,22760.0,40.0
-44.3,60.0,22800.0,40.0
-44.26,60.0,22960.0,40.0
-44.25,60.0,23000.0,40.0
-44.24,60.0,23040.0,40.0
-44.19,60.0,23240.0,40.0
-44.18,60.0,23280.0,40.0
-44.17,60.0,23320.0,40.0
-44.16,60.0,23360.0,40.0
-44.12,60.0,23520.0,40.0
-44.11,60.0,23560.0,40.0
-44.08,60.0,23680.0,40.0
-44.07,60.0,23720.0,40.0
-44.06,60.0,23760.0,40.0
-44.01,60.0,23960.0,40.0
-43.94,60.0,24240.0,40.0
-43.93,60.0,24280.0,40.0
-43.92,60.0,24320.0,40.0
-43.91,60.0,24360.0,40.0
-43.9,60.0,24400.0,40.0
