Longitude,Latitude,Tiff_Width,Tiff_Height
-5.27,50.0,18920.0,40.0
-5.26,50.0,18960.0,40.0
-5.18,50.0,19280.0,40.0
-5.17,50.0,19320.0,40.0
-6.3,49.99,14800.0,80.0
-5.26,49.99,18960.0,80.0
-5.2,49.99,19200.0,80.0
-5.1899999999999995,49.99,19240.0,80.0
-5.18,49.99,19280.0,80.0
-6.34,49.98,14640.0,120.0
-6.32,49.98,14720.0,120.0
-5.25,49.98,19000.0,120.0
-5.24,49.98,19040.0,120.0
-5.2299999999999995,49.98,19080.0,120.0
-5.22,49.98,19120.0,120.0
-5.2,49.98,19200.0,120.0
-5.1899999999999995,49.98,19240.0,120.0
-6.37,49.97,14520.0,160.0
-6.359999999999999,49.97,14560.0,160.0
-6.3,49.97,14800.0,160.0
-6.279999999999999,49.97,14880.0,160.0
-5.22,49.97,19120.0,160.0
-6.390000000000001,49.96,14440.0,200.0
-6.34,49.96,14640.0,200.0
-6.33,49.96,14680.0,200.0
-6.279999999999999,49.96,14880.0,200.0
-6.25,49.96,15000.0,200.0
-5.22,49.96,19120.0,200.0
-5.21,49.96,19160.0,200.0
-5.2,49.96,19200.0,200.0
-6.37,49.95,14520.0,240.0
-6.35,49.95,14600.0,240.0
-6.32,49.95,14720.0,240.0
-6.37,49.94,14520.0,280.0
-6.29,49.94,14840.0,280.0
-6.359999999999999,49.93,14560.0,320.0
-6.29,49.93,14840.0,320.0
-6.33,49.92,14680.0,360.0
-6.32,49.92,14720.0,360.0
-6.3,49.92,14800.0,360.0
-6.33,49.91,14680.0,400.0
-6.32,49.91,14720.0,400.0
-6.3,49.91,14800.0,400.0
-6.29,49.91,14840.0,400.0
-6.359999999999999,49.89,14560.0,480.0
-6.33,49.89,14680.0,480.0
-6.42,49.88,14320.0,520.0
-6.41,49.88,14360.0,520.0
-6.4,49.88,14400.0,520.0
-6.38,49.88,14480.0,520.0
-6.41,49.87,14360.0,560.0
-6.390000000000001,49.87,14440.0,560.0
-2.2800000000000002,49.74,30880.0,1080.0
-2.26,49.74,30960.0,1080.0
-2.25,49.74,31000.0,1080.0
-2.17,49.74,31320.0,1080.0
-2.38,49.73,30480.0,1120.0
-2.2699999999999996,49.73,30920.0,1120.0
-2.26,49.73,30960.0,1120.0
-2.2299999999999995,49.73,31080.0,1120.0
-2.1899999999999995,49.73,31240.0,1120.0
-2.1799999999999997,49.73,31280.0,1120.0
-2.17,49.73,31320.0,1120.0
-1.9499999999999993,49.73,32200.0,1120.0
-1.9299999999999997,49.73,32280.0,1120.0
-1.92,49.73,32320.0,1120.0
-2.24,49.72,31040.0,1160.0
-2.2299999999999995,49.72,31080.0,1160.0
-2.2,49.72,31200.0,1160.0
-2.1899999999999995,49.72,31240.0,1160.0
-2.1799999999999997,49.72,31280.0,1160.0
-1.9499999999999993,49.72,32200.0,1160.0
-1.9000000000000004,49.72,32400.0,1160.0
-2.2299999999999995,49.71,31080.0,1200.0
-2.2199999999999998,49.71,31120.0,1200.0
-2.21,49.71,31160.0,1200.0
-2.1899999999999995,49.71,31240.0,1200.0
-1.9499999999999993,49.71,32200.0,1200.0
-1.9000000000000004,49.71,32400.0,1200.0
-1.8900000000000006,49.71,32440.0,1200.0
-1.879999999999999,49.71,32480.0,1200.0
-1.8699999999999992,49.71,32520.0,1200.0
-1.8399999999999999,49.71,32640.0,1200.0
-1.4399999999999995,49.71,34240.0,1200.0
-1.4299999999999997,49.71,34280.0,1200.0
-1.42,49.71,34320.0,1200.0
-1.4100000000000001,49.71,34360.0,1200.0
-1.3900000000000006,49.71,34440.0,1200.0
-1.3699999999999992,49.71,34520.0,1200.0
-1.3599999999999994,49.71,34560.0,1200.0
-1.3499999999999996,49.71,34600.0,1200.0
-1.3399999999999999,49.71,34640.0,1200.0
-1.33,49.71,34680.0,1200.0
-2.21,49.7,31160.0,1240.0
-1.9499999999999993,49.7,32200.0,1240.0
-1.9399999999999995,49.7,32240.0,1240.0
-1.8399999999999999,49.7,32640.0,1240.0
-1.8200000000000003,49.7,32720.0,1240.0
-1.4800000000000004,49.7,34080.0,1240.0
-1.459999999999999,49.7,34160.0,1240.0
-1.4499999999999993,49.7,34200.0,1240.0
-1.4399999999999995,49.7,34240.0,1240.0
-1.33,49.7,34680.0,1240.0
-1.3100000000000005,49.7,34760.0,1240.0
-1.2899999999999991,49.7,34840.0,1240.0
-1.8699999999999992,49.69,32520.0,1280.0
-1.8200000000000003,49.69,32720.0,1280.0
-1.8100000000000005,49.69,32760.0,1280.0
-1.8000000000000007,49.69,32800.0,1280.0
-1.7899999999999991,49.69,32840.0,1280.0
-1.7799999999999994,49.69,32880.0,1280.0
-1.7699999999999996,49.69,32920.0,1280.0
-1.4800000000000004,49.69,34080.0,1280.0
-1.3200000000000003,49.69,34720.0,1280.0
-1.3100000000000005,49.69,34760.0,1280.0
-1.299999999999999,49.69,34800.0,1280.0
-1.2799999999999994,49.69,34880.0,1280.0
-1.9299999999999997,49.68,32280.0,1320.0
