Longitude,Latitude,Tiff_Width,Tiff_Height
160.71,10.0,2840.0,40.0
160.72,10.0,2880.0,40.0
160.98,10.0,3920.0,40.0
161.01,10.0,4040.0,40.0
161.02,10.0,4080.0,40.0
169.01,10.0,36040.0,40.0
169.1,10.0,36400.0,40.0
169.11,10.0,36440.0,40.0
160.71,9.99,2840.0,80.0
161.02,9.99,4080.0,80.0
161.03,9.99,4120.0,80.0
161.04,9.99,4160.0,80.0
160.7,9.98,2800.0,120.0
160.71,9.98,2840.0,120.0
161.02,9.98,4080.0,120.0
161.03,9.98,4120.0,120.0
169.02,9.98,36080.0,120.0
160.7,9.97,2800.0,160.0
160.73,9.97,2920.0,160.0
160.74,9.97,2960.0,160.0
160.89,9.97,3560.0,160.0
169.14,9.97,36560.0,160.0
160.7,9.96,2800.0,200.0
160.77,9.96,3080.0,200.0
160.88,9.96,3520.0,200.0
169.15,9.96,36600.0,200.0
160.7,9.95,2800.0,240.0
169.16,9.95,36640.0,240.0
169.17,9.95,36680.0,240.0
160.7,9.94,2800.0,280.0
169.17,9.94,36680.0,280.0
169.19,9.94,36760.0,280.0
160.69,9.93,2760.0,320.0
160.7,9.93,2800.0,320.0
160.9,9.93,3600.0,320.0
169.01,9.93,36040.0,320.0
169.19,9.93,36760.0,320.0
169.21,9.93,36840.0,320.0
160.69,9.92,2760.0,360.0
169.0,9.92,36000.0,360.0
169.01,9.92,36040.0,360.0
169.21,9.92,36840.0,360.0
169.23,9.92,36920.0,360.0
169.24,9.92,36960.0,360.0
160.69,9.91,2760.0,400.0
160.7,9.91,2800.0,400.0
169.01,9.91,36040.0,400.0
169.23,9.91,36920.0,400.0
169.24,9.91,36960.0,400.0
169.26,9.91,37040.0,400.0
160.69,9.9,2760.0,440.0
169.25,9.9,37000.0,440.0
160.68,9.89,2720.0,480.0
160.69,9.89,2760.0,480.0
160.9,9.89,3600.0,480.0
169.27,9.89,37080.0,480.0
160.68,9.88,2720.0,520.0
160.69,9.88,2760.0,520.0
160.83,9.88,3320.0,520.0
160.89,9.88,3560.0,520.0
160.9,9.88,3600.0,520.0
169.05,9.88,36200.0,520.0
169.06,9.88,36240.0,520.0
169.27,9.88,37080.0,520.0
169.28,9.88,37120.0,520.0
160.68,9.87,2720.0,560.0
160.83,9.87,3320.0,560.0
160.85,9.87,3400.0,560.0
160.9,9.87,3600.0,560.0
160.68,9.86,2720.0,600.0
160.85,9.86,3400.0,600.0
160.86,9.86,3440.0,600.0
160.87,9.86,3480.0,600.0
160.88,9.86,3520.0,600.0
169.3,9.86,37200.0,600.0
160.68,9.85,2720.0,640.0
160.79,9.85,3160.0,640.0
