Longitude,Latitude,Tiff_Width,Tiff_Height
-28.97,-20.33,4120.0,1360.0
-28.97,-20.34,4120.0,1400.0
-28.96,-20.35,4160.0,1440.0
-28.95,-20.35,4200.0,1440.0
-28.84,-20.36,4640.0,1480.0
-28.8,-20.37,4800.0,1520.0
-29.03,-20.38,3880.0,1560.0
-28.98,-20.38,4080.0,1560.0
-28.95,-20.39,4200.0,1600.0
-29.04,-20.45,3840.0,1840.0
-29.03,-20.46,3880.0,1880.0
-29.16,-20.47,3360.0,1920.0
-29.01,-20.47,3960.0,1920.0
-29.0,-20.47,4000.0,1920.0
-28.96,-20.47,4160.0,1920.0
-28.95,-20.47,4200.0,1920.0
-28.92,-20.47,4320.0,1920.0
-28.86,-20.47,4560.0,1920.0
-28.85,-20.47,4600.0,1920.0
-29.34,-20.48,2640.0,1960.0
-28.96,-20.48,4160.0,1960.0
-29.34,-20.49,2640.0,2000.0
-29.33,-20.49,2680.0,2000.0
-28.91,-20.49,4360.0,2000.0
-28.8,-20.49,4800.0,2000.0
-29.32,-20.5,2720.0,2040.0
-29.31,-20.5,2760.0,2040.0
-28.98,-20.5,4080.0,2040.0
-28.92,-20.5,4320.0,2040.0
-28.91,-20.5,4360.0,2040.0
-29.31,-20.51,2760.0,2080.0
-29.3,-20.51,2800.0,2080.0
-29.19,-20.51,3240.0,2080.0
-28.94,-20.51,4240.0,2080.0
-29.4,-20.52,2400.0,2120.0
-29.32,-20.52,2720.0,2120.0
-29.31,-20.52,2760.0,2120.0
-29.3,-20.52,2800.0,2120.0
-29.15,-20.52,3400.0,2120.0
-29.13,-20.52,3480.0,2120.0
-29.12,-20.52,3520.0,2120.0
-29.35,-20.53,2600.0,2160.0
-29.31,-20.53,2760.0,2160.0
-28.95,-20.53,4200.0,2160.0
-29.34,-20.54,2640.0,2200.0
-29.15,-20.54,3400.0,2200.0
-29.16,-20.55,3360.0,2240.0
-29.12,-20.55,3520.0,2240.0
-29.14,-20.56,3440.0,2280.0
-28.95,-20.56,4200.0,2280.0
-28.81,-20.56,4760.0,2280.0
-28.94,-20.57,4240.0,2320.0
-28.81,-20.57,4760.0,2320.0
-28.96,-20.58,4160.0,2360.0
-28.85,-20.58,4600.0,2360.0
-28.97,-20.59,4120.0,2400.0
-28.96,-20.59,4160.0,2400.0
-28.85,-20.59,4600.0,2400.0
-28.96,-20.6,4160.0,2440.0
-28.85,-20.6,4600.0,2440.0
-28.73,-20.61,5080.0,2480.0
-28.7,-20.61,5200.0,2480.0
-29.29,-20.62,2840.0,2520.0
-28.94,-20.63,4240.0,2560.0
-28.86,-20.63,4560.0,2560.0
-28.74,-20.63,5040.0,2560.0
-28.91,-20.64,4360.0,2600.0
-28.92,-20.65,4320.0,2640.0
-28.86,-20.65,4560.0,2640.0
-28.84,-20.65,4640.0,2640.0
-28.95,-20.66,4200.0,2680.0
-29.21,-20.67,3160.0,2720.0
-28.92,-20.67,4320.0,2720.0
-28.87,-20.67,4520.0,2720.0
-28.86,-20.67,4560.0,2720.0
-29.22,-20.69,3120.0,2800.0
