Longitude,Latitude,Tiff_Width,Tiff_Height
-176.66,1.0099999999999998,13360.0,36000.0
-176.65,1.0099999999999998,13400.0,36000.0
-176.64,1.0099999999999998,13440.0,36000.0
-176.61,1.0099999999999998,13560.0,36000.0
-176.6,1.0099999999999998,13600.0,36000.0
-176.59,1.0099999999999998,13640.0,36000.0
-176.69,1.0,13240.0,36040.0
-176.68,1.0,13280.0,36040.0
-176.67,1.0,13320.0,36040.0
-176.66,1.0,13360.0,36040.0
-176.65,1.0,13400.0,36040.0
-176.62,1.0,13520.0,36040.0
-176.61,1.0,13560.0,36040.0
-176.6,1.0,13600.0,36040.0
-176.59,1.0,13640.0,36040.0
-176.58,1.0,13680.0,36040.0
-176.57,1.0,13720.0,36040.0
-176.56,1.0,13760.0,36040.0
-176.7,0.9900000000000002,13200.0,36080.0
-176.69,0.9900000000000002,13240.0,36080.0
-176.68,0.9900000000000002,13280.0,36080.0
-176.67,0.9900000000000002,13320.0,36080.0
-176.66,0.9900000000000002,13360.0,36080.0
-176.65,0.9900000000000002,13400.0,36080.0
-176.64,0.9900000000000002,13440.0,36080.0
-176.63,0.9900000000000002,13480.0,36080.0
-176.62,0.9900000000000002,13520.0,36080.0
-176.61,0.9900000000000002,13560.0,36080.0
-176.6,0.9900000000000002,13600.0,36080.0
-176.59,0.9900000000000002,13640.0,36080.0
-176.58,0.9900000000000002,13680.0,36080.0
-176.57,0.9900000000000002,13720.0,36080.0
-176.56,0.9900000000000002,13760.0,36080.0
-176.54,0.9900000000000002,13840.0,36080.0
-176.73,0.9800000000000004,13080.0,36120.0
-176.72,0.9800000000000004,13120.0,36120.0
-176.71,0.9800000000000004,13160.0,36120.0
-176.7,0.9800000000000004,13200.0,36120.0
-176.69,0.9800000000000004,13240.0,36120.0
-176.66,0.9800000000000004,13360.0,36120.0
-176.65,0.9800000000000004,13400.0,36120.0
-176.61,0.9800000000000004,13560.0,36120.0
-176.6,0.9800000000000004,13600.0,36120.0
-176.59,0.9800000000000004,13640.0,36120.0
-176.58,0.9800000000000004,13680.0,36120.0
-176.57,0.9800000000000004,13720.0,36120.0
-176.56,0.9800000000000004,13760.0,36120.0
-176.55,0.9800000000000004,13800.0,36120.0
-176.54,0.9800000000000004,13840.0,36120.0
-176.53,0.9800000000000004,13880.0,36120.0
-176.52,0.9800000000000004,13920.0,36120.0
