Longitude,Latitude,Tiff_Width,Tiff_Height
145.7,19.02,22800.0,3960.0
145.72,19.02,22880.0,3960.0
145.69,19.01,22760.0,4000.0
145.7,19.01,22800.0,4000.0
145.72,19.01,22880.0,4000.0
145.75,19.01,23000.0,4000.0
145.69,19.0,22760.0,4040.0
145.7,19.0,22800.0,4040.0
145.73,19.0,22920.0,4040.0
145.69,18.99,22760.0,4080.0
145.71,18.99,22840.0,4080.0
145.76,18.99,23040.0,4080.0
145.69,18.98,22760.0,4120.0
145.72,18.98,22880.0,4120.0
145.74,18.98,22960.0,4120.0
145.68,18.97,22720.0,4160.0
145.69,18.97,22760.0,4160.0
145.72,18.97,22880.0,4160.0
145.74,18.97,22960.0,4160.0
145.79,18.97,23160.0,4160.0
145.82,18.97,23280.0,4160.0
145.68,18.96,22720.0,4200.0
145.71,18.96,22840.0,4200.0
145.68,18.95,22720.0,4240.0
145.69,18.95,22760.0,4240.0
145.72,18.95,22880.0,4240.0
145.73,18.95,22920.0,4240.0
145.74,18.95,22960.0,4240.0
145.68,18.94,22720.0,4280.0
145.71,18.94,22840.0,4280.0
145.78,18.94,23120.0,4280.0
145.68,18.93,22720.0,4320.0
145.7,18.93,22800.0,4320.0
145.72,18.93,22880.0,4320.0
145.67,18.92,22680.0,4360.0
145.68,18.92,22720.0,4360.0
145.75,18.92,23000.0,4360.0
145.67,18.91,22680.0,4400.0
145.67,18.9,22680.0,4440.0
145.79,18.9,23160.0,4440.0
145.81,18.9,23240.0,4440.0
145.85,18.9,23400.0,4440.0
145.67,18.89,22680.0,4480.0
145.8,18.89,23200.0,4480.0
145.86,18.89,23440.0,4480.0
145.66,18.88,22640.0,4520.0
145.67,18.88,22680.0,4520.0
145.66,18.87,22640.0,4560.0
145.8,18.87,23200.0,4560.0
145.84,18.87,23360.0,4560.0
145.85,18.87,23400.0,4560.0
145.89,18.87,23560.0,4560.0
145.66,18.86,22640.0,4600.0
145.7,18.86,22800.0,4600.0
145.72,18.86,22880.0,4600.0
145.76,18.86,23040.0,4600.0
145.83,18.86,23320.0,4600.0
145.84,18.86,23360.0,4600.0
145.85,18.86,23400.0,4600.0
145.86,18.86,23440.0,4600.0
145.66,18.85,22640.0,4640.0
145.7,18.85,22800.0,4640.0
145.73,18.85,22920.0,4640.0
145.83,18.85,23320.0,4640.0
145.85,18.85,23400.0,4640.0
145.86,18.85,23440.0,4640.0
145.66,18.84,22640.0,4680.0
145.71,18.84,22840.0,4680.0
145.72,18.84,22880.0,4680.0
145.8,18.84,23200.0,4680.0
145.81,18.84,23240.0,4680.0
145.84,18.84,23360.0,4680.0
145.85,18.84,23400.0,4680.0
145.86,18.84,23440.0,4680.0
145.65,18.83,22600.0,4720.0
145.66,18.83,22640.0,4720.0
145.69,18.83,22760.0,4720.0
145.73,18.83,22920.0,4720.0
145.77,18.83,23080.0,4720.0
145.82,18.83,23280.0,4720.0
145.83,18.83,23320.0,4720.0
145.84,18.83,23360.0,4720.0
145.86,18.83,23440.0,4720.0
145.87,18.83,23480.0,4720.0
145.89,18.83,23560.0,4720.0
145.65,18.82,22600.0,4760.0
145.66,18.82,22640.0,4760.0
145.72,18.82,22880.0,4760.0
145.73,18.82,22920.0,4760.0
145.85,18.82,23400.0,4760.0
145.86,18.82,23440.0,4760.0
145.87,18.82,23480.0,4760.0
145.66,18.81,22640.0,4800.0
145.67,18.81,22680.0,4800.0
145.68,18.81,22720.0,4800.0
145.85,18.81,23400.0,4800.0
145.89,18.81,23560.0,4800.0
145.68,18.8,22720.0,4840.0
145.69,18.8,22760.0,4840.0
145.71,18.8,22840.0,4840.0
145.72,18.8,22880.0,4840.0
145.89,18.8,23560.0,4840.0
145.69,18.79,22760.0,4880.0
145.71,18.79,22840.0,4880.0
145.77,18.79,23080.0,4880.0
145.84,18.79,23360.0,4880.0
145.88,18.79,23520.0,4880.0
145.89,18.79,23560.0,4880.0
145.69,18.78,22760.0,4920.0
145.7,18.78,22800.0,4920.0
145.72,18.78,22880.0,4920.0
145.73,18.78,22920.0,4920.0
145.74,18.78,22960.0,4920.0
145.69,18.77,22760.0,4960.0
145.7,18.77,22800.0,4960.0
145.71,18.77,22840.0,4960.0
145.72,18.77,22880.0,4960.0
145.83,18.77,23320.0,4960.0
145.64,18.76,22560.0,5000.0
145.69,18.76,22760.0,5000.0
145.72,18.76,22880.0,5000.0
145.85,18.76,23400.0,5000.0
145.87,18.76,23480.0,5000.0
145.88,18.76,23520.0,5000.0
145.64,18.75,22560.0,5040.0
145.65,18.75,22600.0,5040.0
145.69,18.75,22760.0,5040.0
145.74,18.75,22960.0,5040.0
145.63,18.74,22520.0,5080.0
145.64,18.74,22560.0,5080.0
145.65,18.74,22600.0,5080.0
145.66,18.74,22640.0,5080.0
145.67,18.74,22680.0,5080.0
145.68,18.74,22720.0,5080.0
145.74,18.74,22960.0,5080.0
145.83,18.74,23320.0,5080.0
145.85,18.74,23400.0,5080.0
145.63,18.73,22520.0,5120.0
145.66,18.73,22640.0,5120.0
145.67,18.73,22680.0,5120.0
145.76,18.73,23040.0,5120.0
145.63,18.72,22520.0,5160.0
145.63,18.71,22520.0,5200.0
145.74,18.71,22960.0,5200.0
145.83,18.71,23320.0,5200.0
145.62,18.7,22480.0,5240.0
145.63,18.7,22520.0,5240.0
145.65,18.7,22600.0,5240.0
145.66,18.7,22640.0,5240.0
145.62,18.69,22480.0,5280.0
145.71,18.69,22840.0,5280.0
145.8,18.69,23200.0,5280.0
145.62,18.68,22480.0,5320.0
145.76,18.68,23040.0,5320.0
145.62,18.67,22480.0,5360.0
145.72,18.67,22880.0,5360.0
145.81,18.67,23240.0,5360.0
145.86,18.67,23440.0,5360.0
145.62,18.66,22480.0,5400.0
145.82,18.66,23280.0,5400.0
145.61,18.65,22440.0,5440.0
145.71,18.65,22840.0,5440.0
145.75,18.65,23000.0,5440.0
145.85,18.65,23400.0,5440.0
145.61,18.64,22440.0,5480.0
145.64,18.64,22560.0,5480.0
145.74,18.64,22960.0,5480.0
145.75,18.64,23000.0,5480.0
145.61,18.63,22440.0,5520.0
145.61,18.62,22440.0,5560.0
145.63,18.62,22520.0,5560.0
145.67,18.62,22680.0,5560.0
145.8,18.62,23200.0,5560.0
145.6,18.61,22400.0,5600.0
145.61,18.61,22440.0,5600.0
145.7,18.61,22800.0,5600.0
145.6,18.6,22400.0,5640.0
145.61,18.6,22440.0,5640.0
145.6,18.59,22400.0,5680.0
145.64,18.59,22560.0,5680.0
145.6,18.58,22400.0,5720.0
145.74,18.58,22960.0,5720.0
145.6,18.57,22400.0,5760.0
145.59,18.56,22360.0,5800.0
145.71,18.56,22840.0,5800.0
145.67,18.54,22680.0,5880.0
145.68,18.54,22720.0,5880.0
145.69,18.54,22760.0,5880.0
145.74,18.36,22960.0,6600.0
145.75,18.36,23000.0,6600.0
145.76,18.36,23040.0,6600.0
145.77,18.36,23080.0,6600.0
145.78,18.36,23120.0,6600.0
145.79,18.36,23160.0,6600.0
145.77,18.35,23080.0,6640.0
145.78,18.35,23120.0,6640.0
145.79,18.35,23160.0,6640.0
145.82,18.35,23280.0,6640.0
145.85,18.35,23400.0,6640.0
145.83,18.34,23320.0,6680.0
145.84,18.34,23360.0,6680.0
145.86,18.34,23440.0,6680.0
145.87,18.34,23480.0,6680.0
145.75,18.17,23000.0,7360.0
145.76,18.17,23040.0,7360.0
145.77,18.17,23080.0,7360.0
145.78,18.17,23120.0,7360.0
145.75,18.16,23000.0,7400.0
145.77,18.16,23080.0,7400.0
145.78,18.16,23120.0,7400.0
145.79,18.16,23160.0,7400.0
145.75,18.15,23000.0,7440.0
145.76,18.15,23040.0,7440.0
145.77,18.15,23080.0,7440.0
145.79,18.15,23160.0,7440.0
