Longitude,Latitude,Tiff_Width,Tiff_Height
-85.71,10.0,17160.0,40.0
-85.59,10.0,17640.0,40.0
-85.12,10.0,19520.0,40.0
-85.09,10.0,19640.0,40.0
-85.08,10.0,19680.0,40.0
-85.04,10.0,19840.0,40.0
-85.03,10.0,19880.0,40.0
-85.01,10.0,19960.0,40.0
-84.99,10.0,20040.0,40.0
-84.86,10.0,20560.0,40.0
-84.84,10.0,20640.0,40.0
-84.83,10.0,20680.0,40.0
-84.82,10.0,20720.0,40.0
-84.8,10.0,20800.0,40.0
-84.79,10.0,20840.0,40.0
-84.78,10.0,20880.0,40.0
-84.72,10.0,21120.0,40.0
-84.71,10.0,21160.0,40.0
-84.35,10.0,22600.0,40.0
-84.27,10.0,22920.0,40.0
-84.26,10.0,22960.0,40.0
-83.62,10.0,25520.0,40.0
-83.59,10.0,25640.0,40.0
-83.55,10.0,25800.0,40.0
-83.54,10.0,25840.0,40.0
-83.43,10.0,26280.0,40.0
-83.42,10.0,26320.0,40.0
-83.32,10.0,26720.0,40.0
-83.14,10.0,27440.0,40.0
-83.11,10.0,27560.0,40.0
-83.1,10.0,27600.0,40.0
-83.09,10.0,27640.0,40.0
-83.08,10.0,27680.0,40.0
-83.04,10.0,27840.0,40.0
-85.7,9.99,17200.0,80.0
-85.69,9.99,17240.0,80.0
-85.66,9.99,17360.0,80.0
-85.65,9.99,17400.0,80.0
-85.64,9.99,17440.0,80.0
-85.63,9.99,17480.0,80.0
-85.62,9.99,17520.0,80.0
-85.13,9.99,19480.0,80.0
-85.12,9.99,19520.0,80.0
-85.06,9.99,19760.0,80.0
-85.0,9.99,20000.0,80.0
-84.97,9.99,20120.0,80.0
-84.96,9.99,20160.0,80.0
-84.85,9.99,20600.0,80.0
-84.84,9.99,20640.0,80.0
-84.8,9.99,20800.0,80.0
-84.78,9.99,20880.0,80.0
-84.73,9.99,21080.0,80.0
-84.72,9.99,21120.0,80.0
-84.71,9.99,21160.0,80.0
-84.35,9.99,22600.0,80.0
-84.34,9.99,22640.0,80.0
-84.3,9.99,22800.0,80.0
-84.24,9.99,23040.0,80.0
-84.05,9.99,23800.0,80.0
-83.86,9.99,24560.0,80.0
-83.85,9.99,24600.0,80.0
-83.6,9.99,25600.0,80.0
-83.55,9.99,25800.0,80.0
-83.32,9.99,26720.0,80.0
-83.3,9.99,26800.0,80.0
-83.29,9.99,26840.0,80.0
-83.19,9.99,27240.0,80.0
-83.1,9.99,27600.0,80.0
-83.05,9.99,27800.0,80.0
-83.03,9.99,27880.0,80.0
-85.69,9.98,17240.0,120.0
-85.68,9.98,17280.0,120.0
-85.67,9.98,17320.0,120.0
-85.66,9.98,17360.0,120.0
-85.64,9.98,17440.0,120.0
-85.14,9.98,19440.0,120.0
-85.12,9.98,19520.0,120.0
-85.11,9.98,19560.0,120.0
-85.09,9.98,19640.0,120.0
-85.05,9.98,19800.0,120.0
-84.97,9.98,20120.0,120.0
-84.86,9.98,20560.0,120.0
-84.85,9.98,20600.0,120.0
-84.84,9.98,20640.0,120.0
-84.83,9.98,20680.0,120.0
-84.82,9.98,20720.0,120.0
-84.79,9.98,20840.0,120.0
-84.78,9.98,20880.0,120.0
-84.36,9.98,22560.0,120.0
-84.35,9.98,22600.0,120.0
-84.24,9.98,23040.0,120.0
