Longitude,Latitude,Tiff_Width,Tiff_Height
70.13,-49.019999999999996,520.0,36120.0
70.13,-49.03,520.0,36160.0
70.29,-49.05,1160.0,36240.0
70.3,-49.05,1200.0,36240.0
70.32,-49.05,1280.0,36240.0
70.33,-49.05,1320.0,36240.0
70.36,-49.05,1440.0,36240.0
70.38,-49.05,1520.0,36240.0
70.39,-49.05,1560.0,36240.0
70.15,-49.06,600.0,36280.0
70.27,-49.06,1080.0,36280.0
70.29,-49.06,1160.0,36280.0
70.3,-49.06,1200.0,36280.0
70.31,-49.06,1240.0,36280.0
70.32,-49.06,1280.0,36280.0
70.33,-49.06,1320.0,36280.0
70.34,-49.06,1360.0,36280.0
70.35,-49.06,1400.0,36280.0
70.36,-49.06,1440.0,36280.0
70.37,-49.06,1480.0,36280.0
70.4,-49.06,1600.0,36280.0
70.41,-49.06,1640.0,36280.0
70.42,-49.06,1680.0,36280.0
70.44,-49.06,1760.0,36280.0
70.45,-49.06,1800.0,36280.0
70.15,-49.07,600.0,36320.0
70.25,-49.07,1000.0,36320.0
70.26,-49.07,1040.0,36320.0
70.27,-49.07,1080.0,36320.0
70.28,-49.07,1120.0,36320.0
70.29,-49.07,1160.0,36320.0
70.3,-49.07,1200.0,36320.0
70.31,-49.07,1240.0,36320.0
70.32,-49.07,1280.0,36320.0
70.34,-49.07,1360.0,36320.0
70.35,-49.07,1400.0,36320.0
70.36,-49.07,1440.0,36320.0
70.39,-49.07,1560.0,36320.0
70.42,-49.07,1680.0,36320.0
70.43,-49.07,1720.0,36320.0
70.45,-49.07,1800.0,36320.0
70.46,-49.07,1840.0,36320.0
70.47,-49.07,1880.0,36320.0
70.24,-49.08,960.0,36360.0
70.25,-49.08,1000.0,36360.0
70.26,-49.08,1040.0,36360.0
70.27,-49.08,1080.0,36360.0
70.28,-49.08,1120.0,36360.0
70.29,-49.08,1160.0,36360.0
70.3,-49.08,1200.0,36360.0
70.31,-49.08,1240.0,36360.0
70.32,-49.08,1280.0,36360.0
70.33,-49.08,1320.0,36360.0
70.34,-49.08,1360.0,36360.0
70.36,-49.08,1440.0,36360.0
70.37,-49.08,1480.0,36360.0
70.39,-49.08,1560.0,36360.0
70.4,-49.08,1600.0,36360.0
70.41,-49.08,1640.0,36360.0
70.42,-49.08,1680.0,36360.0
70.43,-49.08,1720.0,36360.0
70.45,-49.08,1800.0,36360.0
70.46,-49.08,1840.0,36360.0
70.49,-49.08,1960.0,36360.0
70.5,-49.08,2000.0,36360.0
70.23,-49.09,920.0,36400.0
70.24,-49.09,960.0,36400.0
70.25,-49.09,1000.0,36400.0
70.28,-49.09,1120.0,36400.0
70.29,-49.09,1160.0,36400.0
70.3,-49.09,1200.0,36400.0
70.32,-49.09,1280.0,36400.0
70.33,-49.09,1320.0,36400.0
70.34,-49.09,1360.0,36400.0
70.38,-49.09,1520.0,36400.0
70.39,-49.09,1560.0,36400.0
70.41,-49.09,1640.0,36400.0
70.42,-49.09,1680.0,36400.0
70.44,-49.09,1760.0,36400.0
70.45,-49.09,1800.0,36400.0
70.46,-49.09,1840.0,36400.0
70.47,-49.09,1880.0,36400.0
70.48,-49.09,1920.0,36400.0
70.49,-49.09,1960.0,36400.0
70.51,-49.09,2040.0,36400.0
70.52,-49.09,2080.0,36400.0
70.04,-49.1,160.0,36440.0
70.22,-49.1,880.0,36440.0
70.26,-49.1,1040.0,36440.0
70.27,-49.1,1080.0,36440.0
70.32,-49.1,1280.0,36440.0
70.34,-49.1,1360.0,36440.0
70.35,-49.1,1400.0,36440.0
70.36,-49.1,1440.0,36440.0
70.37,-49.1,1480.0,36440.0
70.38,-49.1,1520.0,36440.0
70.41,-49.1,1640.0,36440.0
70.42,-49.1,1680.0,36440.0
70.43,-49.1,1720.0,36440.0
70.44,-49.1,1760.0,36440.0
70.45,-49.1,1800.0,36440.0
70.47,-49.1,1880.0,36440.0
70.49,-49.1,1960.0,36440.0
70.5,-49.1,2000.0,36440.0
70.51,-49.1,2040.0,36440.0
70.0,-49.11,0.0,36480.0
70.07,-49.11,280.0,36480.0
70.08,-49.11,320.0,36480.0
70.09,-49.11,360.0,36480.0
70.1,-49.11,400.0,36480.0
70.25,-49.11,1000.0,36480.0
70.26,-49.11,1040.0,36480.0
70.27,-49.11,1080.0,36480.0
70.28,-49.11,1120.0,36480.0
70.29,-49.11,1160.0,36480.0
70.3,-49.11,1200.0,36480.0
70.31,-49.11,1240.0,36480.0
70.32,-49.11,1280.0,36480.0
70.33,-49.11,1320.0,36480.0
70.34,-49.11,1360.0,36480.0
70.35,-49.11,1400.0,36480.0
70.36,-49.11,1440.0,36480.0
70.38,-49.11,1520.0,36480.0
70.41,-49.11,1640.0,36480.0
70.43,-49.11,1720.0,36480.0
70.45,-49.11,1800.0,36480.0
70.46,-49.11,1840.0,36480.0
70.47,-49.11,1880.0,36480.0
70.48,-49.11,1920.0,36480.0
70.49,-49.11,1960.0,36480.0
70.5,-49.11,2000.0,36480.0
70.51,-49.11,2040.0,36480.0
70.52,-49.11,2080.0,36480.0
70.05,-49.120000000000005,200.0,36520.0
70.06,-49.120000000000005,240.0,36520.0
70.12,-49.120000000000005,480.0,36520.0
70.24,-49.120000000000005,960.0,36520.0
70.25,-49.120000000000005,1000.0,36520.0
70.28,-49.120000000000005,1120.0,36520.0
70.29,-49.120000000000005,1160.0,36520.0
70.3,-49.120000000000005,1200.0,36520.0
