Longitude,Latitude,Tiff_Width,Tiff_Height
-166.27,24.06,14920.0,23800.0
-166.34,24.05,14640.0,23840.0
-166.18,24.05,15280.0,23840.0
-166.18,24.04,15280.0,23880.0
-166.35,24.02,14600.0,23960.0
-166.34,24.02,14640.0,23960.0
-166.22,24.009999999999998,15120.0,24000.0
-166.17,24.009999999999998,15320.0,24000.0
-166.28,24.0,14880.0,24040.0
-166.27,24.0,14920.0,24040.0
-166.22,24.0,15120.0,24040.0
-166.13,24.0,15480.0,24040.0
-166.1,24.0,15600.0,24040.0
-166.32,23.990000000000002,14720.0,24080.0
-166.28,23.990000000000002,14880.0,24080.0
-166.27,23.990000000000002,14920.0,24080.0
-166.22,23.97,15120.0,24160.0
-166.46,23.96,14160.0,24200.0
-166.45,23.96,14200.0,24200.0
-166.44,23.96,14240.0,24200.0
-166.43,23.96,14280.0,24200.0
-166.42,23.96,14320.0,24200.0
-166.41,23.96,14360.0,24200.0
-166.4,23.96,14400.0,24200.0
-166.39,23.96,14440.0,24200.0
-166.26,23.96,14960.0,24200.0
-166.4,23.95,14400.0,24240.0
-166.39,23.95,14440.0,24240.0
-166.38,23.95,14480.0,24240.0
-166.37,23.95,14520.0,24240.0
-166.36,23.95,14560.0,24240.0
-166.35,23.95,14600.0,24240.0
-166.34,23.95,14640.0,24240.0
-166.33,23.95,14680.0,24240.0
-166.26,23.95,14960.0,24240.0
-166.19,23.95,15240.0,24240.0
-166.34,23.939999999999998,14640.0,24280.0
-166.32,23.939999999999998,14720.0,24280.0
-166.31,23.939999999999998,14760.0,24280.0
-166.3,23.939999999999998,14800.0,24280.0
-166.29,23.939999999999998,14840.0,24280.0
-166.28,23.939999999999998,14880.0,24280.0
-166.27,23.939999999999998,14920.0,24280.0
-166.26,23.939999999999998,14960.0,24280.0
-166.27,23.93,14920.0,24320.0
-166.26,23.93,14960.0,24320.0
-166.25,23.93,15000.0,24320.0
-166.24,23.93,15040.0,24320.0
-166.23,23.93,15080.0,24320.0
-166.22,23.93,15120.0,24320.0
-166.21,23.93,15160.0,24320.0
-166.2,23.93,15200.0,24320.0
-166.19,23.93,15240.0,24320.0
-166.14,23.93,15440.0,24320.0
-166.24,23.92,15040.0,24360.0
-166.22,23.92,15120.0,24360.0
-166.19,23.92,15240.0,24360.0
-166.18,23.92,15280.0,24360.0
-166.17,23.92,15320.0,24360.0
-166.16,23.92,15360.0,24360.0
-166.15,23.92,15400.0,24360.0
-166.14,23.92,15440.0,24360.0
-166.13,23.92,15480.0,24360.0
-166.12,23.92,15520.0,24360.0
-166.12,23.91,15520.0,24400.0
-166.11,23.91,15560.0,24400.0
-166.1,23.91,15600.0,24400.0
-166.09,23.91,15640.0,24400.0
-166.08,23.91,15680.0,24400.0
-166.07,23.91,15720.0,24400.0
-166.06,23.91,15760.0,24400.0
-166.06,23.9,15760.0,24440.0
-166.3,23.88,14800.0,24520.0
-166.29,23.88,14840.0,24520.0
-166.28,23.88,14880.0,24520.0
-166.27,23.88,14920.0,24520.0
-166.26,23.88,14960.0,24520.0
-166.25,23.88,15000.0,24520.0
-166.31,23.87,14760.0,24560.0
-166.3,23.87,14800.0,24560.0
-166.29,23.87,14840.0,24560.0
-166.21,23.87,15160.0,24560.0
-166.2,23.87,15200.0,24560.0
-166.33,23.86,14680.0,24600.0
-166.24,23.86,15040.0,24600.0
-166.2,23.86,15200.0,24600.0
