Date,USDT-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD,BCH-USD,ADA-USD,EOS-USD,XLM-USD,XMR-USD
2020-03-25,0.9985938668251038,6681.06298828125,136.19589233398438,39.151222229003906,0.1616329848766327,220.4403533935547,0.029437759891152382,2.2968966960906982,0.04057861864566803,47.048683166503906
2020-03-26,0.9984827041625977,6716.4404296875,138.36155700683594,40.16059875488281,0.17501911520957947,226.8231201171875,0.030727237462997437,2.314723491668701,0.042538199573755264,50.18830108642578
2020-03-27,1.0133180618286133,6469.79833984375,133.9379425048828,38.91847610473633,0.17619535326957703,217.58334350585938,0.02930145338177681,2.2444405555725098,0.041172418743371964,48.448612213134766
2020-03-28,0.9997037649154663,6242.19384765625,130.9864959716797,38.873756408691406,0.17578285932540894,214.22467041015625,0.02977103367447853,2.2069449424743652,0.039956267923116684,47.13276290893555
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.028248637914657593,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.16382916271686554,221.53810119628906,0.029873210936784744,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.028248637914657593,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,206.4635009765625,0.029873210936784744,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.028248637914657593,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,37.332542419433594,0.17217084765434265,221.53810119628906,0.029873210936784744,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.028248637914657593,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,206.4635009765625,0.029873210936784744,2.2423744201660156,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.03812868893146515,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.03812868893146515,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.04020938277244568,44.108951568603516
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,221.53810119628906,0.028248637914657593,2.131258249282837,0.04020938277244568,46.78462219238281
2020-03-29,1.0019627809524536,5922.04296875,125.58373260498047,39.13829040527344,0.16382916271686554,221.53810119628906,0.028248637914657593,2.2423744201660156,0.03812868893146515,44.108951568603516
